plant_id,animal,toxic,clinical_signs
483,cat,TRUE,"Tremors, difficulty breathing, vomiting, seizures (dogs), sudden death from acute heart failure. Early signs: muscular tremors, dyspnea, seizures in dogs."
483,dog,TRUE,"Tremors, difficulty breathing, vomiting, seizures (dogs), sudden death from acute heart failure. Early signs: muscular tremors, dyspnea, seizures in dogs."
483,horse,TRUE,"Tremors, difficulty breathing, vomiting, seizures (dogs), sudden death from acute heart failure. Early signs: muscular tremors, dyspnea, seizures in dogs."
484,cat,FALSE,null
484,dog,FALSE,null
484,horse,FALSE,null
485,cat,TRUE,"Gastrointestinal disturbances, possible ulceration of the gastrointestinal system, seizures, depression, respiratory depression, and shock."
485,dog,TRUE,"Gastrointestinal disturbances, possible ulceration of the gastrointestinal system, seizures, depression, respiratory depression, and shock."
485,horse,TRUE,"Gastrointestinal disturbances, possible ulceration of the gastrointestinal system, seizures, depression, respiratory depression, and shock."
486,cat,TRUE,"Vomiting, anorexia, depression"
486,dog,TRUE,"Vomiting, anorexia, depression"
486,horse,TRUE,"Vomiting, anorexia, depression"
487,cat,FALSE,null
487,dog,FALSE,null
487,horse,TRUE,null
488,cat,TRUE,"Plant is toxic year round, although poisonings typically occur in summer and late fall. Horses eating one to ten percent of their body weight in the plant can develop lethal clinical effects. Onset of signs generally occurs after two days to three weeks, and includes incoordination, muscle weakness and tremors, elevated heart rate, cardiac arrhythmias, fluid accumulation and swelling of the nervous system, profuse sweating, inability to swallow."
488,dog,TRUE,"Plant is toxic year round, although poisonings typically occur in summer and late fall. Horses eating one to ten percent of their body weight in the plant can develop lethal clinical effects. Onset of signs generally occurs after two days to three weeks, and includes incoordination, muscle weakness and tremors, elevated heart rate, cardiac arrhythmias, fluid accumulation and swelling of the nervous system, profuse sweating, inability to swallow."
488,horse,TRUE,"Plant is toxic year round, although poisonings typically occur in summer and late fall. Horses eating one to ten percent of their body weight in the plant can develop lethal clinical effects. Onset of signs generally occurs after two days to three weeks, and includes incoordination, muscle weakness and tremors, elevated heart rate, cardiac arrhythmias, fluid accumulation and swelling of the nervous system, profuse sweating, inability to swallow."
489,cat,TRUE,"Vomiting, salvation, diarrhea; large ingestions cause convulsions, low blood pressure, tremors and cardiac arrhythmias. Bulbs are the most poisonous part."
489,dog,TRUE,"Vomiting, salvation, diarrhea; large ingestions cause convulsions, low blood pressure, tremors and cardiac arrhythmias. Bulbs are the most poisonous part."
489,horse,TRUE,"Vomiting, salvation, diarrhea; large ingestions cause convulsions, low blood pressure, tremors and cardiac arrhythmias. Bulbs are the most poisonous part."
490,cat,FALSE,null
490,dog,FALSE,null
490,horse,TRUE,null
491,cat,FALSE,null
491,dog,FALSE,null
491,horse,TRUE,null
492,cat,FALSE,null
492,dog,FALSE,null
492,horse,FALSE,null
493,cat,TRUE,"Vomiting, salvation, diarrhea; large ingestions cause convulsions, low blood pressure, tremors and cardiac arrhythmias. Bulbs are the most poisonous part."
493,dog,TRUE,"Vomiting, salvation, diarrhea; large ingestions cause convulsions, low blood pressure, tremors and cardiac arrhythmias. Bulbs are the most poisonous part."
493,horse,TRUE,"Vomiting, salvation, diarrhea; large ingestions cause convulsions, low blood pressure, tremors and cardiac arrhythmias. Bulbs are the most poisonous part."
494,cat,FALSE,null
494,dog,FALSE,null
494,horse,FALSE,null
495,cat,TRUE,"Vomiting, diarrhea, abnormal heart rhythm (rare)."
495,dog,TRUE,"Vomiting, diarrhea, abnormal heart rhythm (rare)."
495,horse,TRUE,"Vomiting, diarrhea, abnormal heart rhythm (rare)."
496,cat,FALSE,null
496,dog,FALSE,null
496,horse,TRUE,null
497,cat,FALSE,null
497,dog,FALSE,null
497,horse,TRUE,null
498,cat,FALSE,null
498,dog,FALSE,null
498,horse,TRUE,null
499,cat,FALSE,null
499,dog,FALSE,null
499,horse,FALSE,null
500,cat,FALSE,null
500,dog,FALSE,null
500,horse,TRUE,null
501,cat,FALSE,null
501,dog,FALSE,null
501,horse,FALSE,null
502,cat,FALSE,null
502,dog,FALSE,null
502,horse,TRUE,null
503,cat,TRUE,"Tremors, seizures (for several days), diarrhea, vomiting, hypersalivation, lethargy, incoordination, coughing"
503,dog,TRUE,"Tremors, seizures (for several days), diarrhea, vomiting, hypersalivation, lethargy, incoordination, coughing"
503,horse,TRUE,"Tremors, seizures (for several days), diarrhea, vomiting, hypersalivation, lethargy, incoordination, coughing"
504,cat,TRUE,Photosensitization (ulcerative and exudative dermatitis).
504,dog,TRUE,Photosensitization (ulcerative and exudative dermatitis).
504,horse,TRUE,Photosensitization (ulcerative and exudative dermatitis).
505,cat,FALSE,null
505,dog,FALSE,null
505,horse,FALSE,null
506,cat,TRUE,"Vomiting, diarrhea, anorexia, depression, irregular heart beat, death"
506,dog,TRUE,"Vomiting, diarrhea, anorexia, depression, irregular heart beat, death"
506,horse,TRUE,"Vomiting, diarrhea, anorexia, depression, irregular heart beat, death"
507,cat,TRUE,"allergic dermatitis with repeated dermal exposure. Berry ingestion could result in gastric upset (vomiting, abdominal pain, or diarrhea.)"
507,dog,TRUE,"allergic dermatitis with repeated dermal exposure. Berry ingestion could result in gastric upset (vomiting, abdominal pain, or diarrhea.)"
507,horse,TRUE,"allergic dermatitis with repeated dermal exposure. Berry ingestion could result in gastric upset (vomiting, abdominal pain, or diarrhea.)"
508,cat,FALSE,null
508,dog,FALSE,null
508,horse,TRUE,null
509,cat,FALSE,null
509,dog,FALSE,null
509,horse,TRUE,null
510,cat,TRUE,"Oral irritation, intense burning and irritation of the mouth, lips, tongue, excessive drooling, vomiting, difficulty in swallowing."
510,dog,TRUE,"Oral irritation, intense burning and irritation of the mouth, lips, tongue, excessive drooling, vomiting, difficulty in swallowing."
510,horse,TRUE,"Oral irritation, intense burning and irritation of the mouth, lips, tongue, excessive drooling, vomiting, difficulty in swallowing."
511,cat,FALSE,null
511,dog,FALSE,null
511,horse,TRUE,null
512,cat,FALSE,null
512,dog,FALSE,null
512,horse,TRUE,null
513,cat,FALSE,null
513,dog,FALSE,null
513,horse,TRUE,null
514,cat,FALSE,null
514,dog,FALSE,null
514,horse,TRUE,null
515,cat,TRUE,"Tremors, seizures (for several days), diarrhea, vomiting, hypersalivation, lethargy, incoordination, coughing"
515,dog,TRUE,"Tremors, seizures (for several days), diarrhea, vomiting, hypersalivation, lethargy, incoordination, coughing"
515,horse,TRUE,"Tremors, seizures (for several days), diarrhea, vomiting, hypersalivation, lethargy, incoordination, coughing"
516,cat,FALSE,null
516,dog,FALSE,null
516,horse,FALSE,null
517,cat,TRUE,"Typically not very palatable to horses unless it is the only forage available, but sheep and goats may graze readily on the plant. The toxic principle interferes with normal skeletal muscle, cardiac muscle and nerve function. Clinical effects typically occur within a few hours after ingestion, and can include acute digestive upset, excessive drooling, loss of appetite, frequent bowel movements/diarrhea, colic, depression, weakness, loss of coordination, stupor, leg paralysis, weak heart rate and recumbency for 2 or more days; at this point, improvement may be seen or the animal may become comatose and die."
517,dog,TRUE,"Typically not very palatable to horses unless it is the only forage available, but sheep and goats may graze readily on the plant. The toxic principle interferes with normal skeletal muscle, cardiac muscle and nerve function. Clinical effects typically occur within a few hours after ingestion, and can include acute digestive upset, excessive drooling, loss of appetite, frequent bowel movements/diarrhea, colic, depression, weakness, loss of coordination, stupor, leg paralysis, weak heart rate and recumbency for 2 or more days; at this point, improvement may be seen or the animal may become comatose and die."
517,horse,TRUE,"Typically not very palatable to horses unless it is the only forage available, but sheep and goats may graze readily on the plant. The toxic principle interferes with normal skeletal muscle, cardiac muscle and nerve function. Clinical effects typically occur within a few hours after ingestion, and can include acute digestive upset, excessive drooling, loss of appetite, frequent bowel movements/diarrhea, colic, depression, weakness, loss of coordination, stupor, leg paralysis, weak heart rate and recumbency for 2 or more days; at this point, improvement may be seen or the animal may become comatose and die."
518,cat,FALSE,null
518,dog,FALSE,null
518,horse,TRUE,null
519,cat,TRUE,"Vomiting, diarrhea, labored breathing, weakness. Liver failure - more common in livestock."
519,dog,TRUE,"Vomiting, diarrhea, labored breathing, weakness. Liver failure - more common in livestock."
519,horse,TRUE,"Vomiting, diarrhea, labored breathing, weakness. Liver failure - more common in livestock."
520,cat,TRUE,"Unless there is a lack of suitable forage, horses typically do not consume toxic amounts of larkspur. The toxicity of the plant may vary depending on seasonal changes and field conditions; as the plant matures, it generally becomes less toxic. The alkaloids in the plant cause neuromuscular paralysis; clinical effects include constipation, colic, increased salivation, muscle tremors, stiffness, weakness, recumbency, and convulsions. Cardiac failure may occur, as can death from respiratory paralysis."
520,dog,TRUE,"Unless there is a lack of suitable forage, horses typically do not consume toxic amounts of larkspur. The toxicity of the plant may vary depending on seasonal changes and field conditions; as the plant matures, it generally becomes less toxic. The alkaloids in the plant cause neuromuscular paralysis; clinical effects include constipation, colic, increased salivation, muscle tremors, stiffness, weakness, recumbency, and convulsions. Cardiac failure may occur, as can death from respiratory paralysis."
520,horse,TRUE,"Unless there is a lack of suitable forage, horses typically do not consume toxic amounts of larkspur. The toxicity of the plant may vary depending on seasonal changes and field conditions; as the plant matures, it generally becomes less toxic. The alkaloids in the plant cause neuromuscular paralysis; clinical effects include constipation, colic, increased salivation, muscle tremors, stiffness, weakness, recumbency, and convulsions. Cardiac failure may occur, as can death from respiratory paralysis."
521,cat,TRUE,"Vomiting, diarrhea, depression, cardiovascular collapse, hypersalivation, weakness, coma, low blood pressure, death. Ingestion of a few leaves can cause serious problems."
521,dog,TRUE,"Vomiting, diarrhea, depression, cardiovascular collapse, hypersalivation, weakness, coma, low blood pressure, death. Ingestion of a few leaves can cause serious problems."
521,horse,TRUE,"Vomiting, diarrhea, depression, cardiovascular collapse, hypersalivation, weakness, coma, low blood pressure, death. Ingestion of a few leaves can cause serious problems."
522,cat,FALSE,null
522,dog,FALSE,null
522,horse,FALSE,null
523,cat,FALSE,null
523,dog,FALSE,null
523,horse,TRUE,null
524,cat,TRUE,"Salivation, vomiting, diarrhea."
524,dog,TRUE,"Salivation, vomiting, diarrhea."
524,horse,TRUE,"Salivation, vomiting, diarrhea."
525,cat,TRUE,"Vomiting, breakdown of red blood cells (hemolytic anemia, Heinz body anemia), blood in urine, weakness, high heart rate, panting"
525,dog,TRUE,"Vomiting, breakdown of red blood cells (hemolytic anemia, Heinz body anemia), blood in urine, weakness, high heart rate, panting"
525,horse,TRUE,"Vomiting, breakdown of red blood cells (hemolytic anemia, Heinz body anemia), blood in urine, weakness, high heart rate, panting"
526,cat,TRUE,"Vomiting, diarrhea, depression; potential photosensitivity"
526,dog,TRUE,"Vomiting, diarrhea, depression; potential photosensitivity"
526,horse,TRUE,"Vomiting, diarrhea, depression; potential photosensitivity"
527,cat,TRUE,"Drooling, abdominal pain and diarrhea, colic, depression."
527,dog,TRUE,"Drooling, abdominal pain and diarrhea, colic, depression."
527,horse,TRUE,"Drooling, abdominal pain and diarrhea, colic, depression."
528,cat,FALSE,null
528,dog,FALSE,null
528,horse,TRUE,null
529,cat,FALSE,null
529,dog,FALSE,null
529,horse,TRUE,null
530,cat,FALSE,null
530,dog,FALSE,null
530,horse,FALSE,null
531,cat,TRUE,Cats: kidney failure.
531,dog,FALSE,Cats: kidney failure.
531,horse,FALSE,Cats: kidney failure.
532,cat,TRUE,"Vomiting, salvation, diarrhea; large ingestions cause convulsions, low blood pressure, tremors and cardiac arrhythmias. Bulbs are the most poisonous part."
532,dog,TRUE,"Vomiting, salvation, diarrhea; large ingestions cause convulsions, low blood pressure, tremors and cardiac arrhythmias. Bulbs are the most poisonous part."
532,horse,TRUE,"Vomiting, salvation, diarrhea; large ingestions cause convulsions, low blood pressure, tremors and cardiac arrhythmias. Bulbs are the most poisonous part."
533,cat,TRUE,"Vomiting, irregular heart beat, low blood pressure, disorientation, coma, seizures"
533,dog,TRUE,"Vomiting, irregular heart beat, low blood pressure, disorientation, coma, seizures"
533,horse,TRUE,"Vomiting, irregular heart beat, low blood pressure, disorientation, coma, seizures"
534,cat,FALSE,null
534,dog,FALSE,null
534,horse,TRUE,null
535,cat,TRUE,"Vomiting, diarrhea, depression, cardiovascular collapse, hypersalivation, weakness, coma, low blood pressure, death. Ingestion of a few leaves can cause serious problems."
535,dog,TRUE,"Vomiting, diarrhea, depression, cardiovascular collapse, hypersalivation, weakness, coma, low blood pressure, death. Ingestion of a few leaves can cause serious problems."
535,horse,TRUE,"Vomiting, diarrhea, depression, cardiovascular collapse, hypersalivation, weakness, coma, low blood pressure, death. Ingestion of a few leaves can cause serious problems."
536,cat,TRUE,"Vomiting, diarrhea, depression; potential photosensitivity"
536,dog,TRUE,"Vomiting, diarrhea, depression; potential photosensitivity"
536,horse,TRUE,"Vomiting, diarrhea, depression; potential photosensitivity"
537,cat,FALSE,null
537,dog,FALSE,null
537,horse,TRUE,null
538,cat,FALSE,null
538,dog,FALSE,null
538,horse,TRUE,null
539,cat,FALSE,null
539,dog,FALSE,null
539,horse,TRUE,null
540,cat,FALSE,null
540,dog,FALSE,null
540,horse,TRUE,null
541,cat,FALSE,null
541,dog,FALSE,null
541,horse,TRUE,null
542,cat,FALSE,null
542,dog,FALSE,null
542,horse,TRUE,null
543,cat,TRUE,"Depression, diarrhea, vomiting, excessive salivation, abdominal pain, heart rhythm disturbances."
543,dog,TRUE,"Depression, diarrhea, vomiting, excessive salivation, abdominal pain, heart rhythm disturbances."
543,horse,TRUE,"Depression, diarrhea, vomiting, excessive salivation, abdominal pain, heart rhythm disturbances."
544,cat,TRUE,"The plant is not very palatable, but will be eaten by animals with no other forage; once eaten, animals become ""addicted"" to the plant and will not consume other forage. The toxic principle has the most profound effect on the brain, and toxicity (known as ""locoism"") occurs after ingestion of more than 30% of the animal's body weight over a period of 6 weeks or longer. Clinical signs include a loss of sensory and motor nerve function, central nervous system depression, progressive loss of coordination, inability to eat and drink, as well as fetal death and birth defects. Affected animals may become excessively excitable and wild when stimulated, and may also become unaware of their surroundings."
544,dog,TRUE,"The plant is not very palatable, but will be eaten by animals with no other forage; once eaten, animals become ""addicted"" to the plant and will not consume other forage. The toxic principle has the most profound effect on the brain, and toxicity (known as ""locoism"") occurs after ingestion of more than 30% of the animal's body weight over a period of 6 weeks or longer. Clinical signs include a loss of sensory and motor nerve function, central nervous system depression, progressive loss of coordination, inability to eat and drink, as well as fetal death and birth defects. Affected animals may become excessively excitable and wild when stimulated, and may also become unaware of their surroundings."
544,horse,TRUE,"The plant is not very palatable, but will be eaten by animals with no other forage; once eaten, animals become ""addicted"" to the plant and will not consume other forage. The toxic principle has the most profound effect on the brain, and toxicity (known as ""locoism"") occurs after ingestion of more than 30% of the animal's body weight over a period of 6 weeks or longer. Clinical signs include a loss of sensory and motor nerve function, central nervous system depression, progressive loss of coordination, inability to eat and drink, as well as fetal death and birth defects. Affected animals may become excessively excitable and wild when stimulated, and may also become unaware of their surroundings."
545,cat,TRUE,"Toxicity occurs from grazing young sprouts, ingesting bark or pruned/fallen branches. Clinical signs may develop one to two hours post ingestion, and may include loss of appetite, depression, stupor, weakness with rear end paralysis, laminitis, coldness of the extremities, dilated pupils, difficulty breathing, weak, irregular pulse, diarrhea (which may be bloody). Primary damage is to the gastrointestinal tract; long term effects can include chronic laminitis."
545,dog,TRUE,"Toxicity occurs from grazing young sprouts, ingesting bark or pruned/fallen branches. Clinical signs may develop one to two hours post ingestion, and may include loss of appetite, depression, stupor, weakness with rear end paralysis, laminitis, coldness of the extremities, dilated pupils, difficulty breathing, weak, irregular pulse, diarrhea (which may be bloody). Primary damage is to the gastrointestinal tract; long term effects can include chronic laminitis."
545,horse,TRUE,"Toxicity occurs from grazing young sprouts, ingesting bark or pruned/fallen branches. Clinical signs may develop one to two hours post ingestion, and may include loss of appetite, depression, stupor, weakness with rear end paralysis, laminitis, coldness of the extremities, dilated pupils, difficulty breathing, weak, irregular pulse, diarrhea (which may be bloody). Primary damage is to the gastrointestinal tract; long term effects can include chronic laminitis."
546,cat,FALSE,null
546,dog,FALSE,null
546,horse,FALSE,null
547,cat,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing"
547,dog,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing"
547,horse,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing"
548,cat,TRUE,"Dogs: depression, weakness (especially of rear limbs), vomiting, tremors."
548,dog,TRUE,"Dogs: depression, weakness (especially of rear limbs), vomiting, tremors."
548,horse,TRUE,"Dogs: depression, weakness (especially of rear limbs), vomiting, tremors."
549,cat,TRUE,"Vomiting (occasionally with blood), depression, anorexia, hypersalivation, dilated pupils (cats)."
549,dog,TRUE,"Vomiting (occasionally with blood), depression, anorexia, hypersalivation, dilated pupils (cats)."
549,horse,TRUE,"Vomiting (occasionally with blood), depression, anorexia, hypersalivation, dilated pupils (cats)."
550,cat,FALSE,null
550,dog,FALSE,null
550,horse,FALSE,null
551,cat,FALSE,null
551,dog,FALSE,null
551,horse,FALSE,null
552,cat,FALSE,null
552,dog,FALSE,null
552,horse,FALSE,null
553,cat,TRUE,"Vomiting, diarrhea."
553,dog,TRUE,"Vomiting, diarrhea."
553,horse,TRUE,"Vomiting, diarrhea."
554,cat,FALSE,null
554,dog,FALSE,null
554,horse,FALSE,null
555,cat,FALSE,null
555,dog,FALSE,null
555,horse,FALSE,null
556,cat,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing."
556,dog,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing."
556,horse,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing."
557,cat,FALSE,null
557,dog,FALSE,null
557,horse,TRUE,null
558,cat,TRUE,"Vomiting, diarrhea, depression, cardiovascular collapse, hypersalivation, weakness, coma, low blood pressure, death. Ingestion of a few leaves can cause serious problems."
558,dog,TRUE,"Vomiting, diarrhea, depression, cardiovascular collapse, hypersalivation, weakness, coma, low blood pressure, death. Ingestion of a few leaves can cause serious problems."
558,horse,TRUE,"Vomiting, diarrhea, depression, cardiovascular collapse, hypersalivation, weakness, coma, low blood pressure, death. Ingestion of a few leaves can cause serious problems."
559,cat,FALSE,null
559,dog,FALSE,null
559,horse,TRUE,null
560,cat,FALSE,null
560,dog,FALSE,null
560,horse,TRUE,null
561,cat,FALSE,null
561,dog,FALSE,null
561,horse,TRUE,null
562,cat,TRUE,null
562,dog,TRUE,null
562,horse,TRUE,null
563,cat,FALSE,null
563,dog,FALSE,null
563,horse,TRUE,null
564,cat,TRUE,"Prolonged depression, vomiting, incoordination, sleepiness or excitation, hypersalivaton, dilated pupils, low blood pressure, low body temperature, seizure, coma, death (rare)"
564,dog,TRUE,"Prolonged depression, vomiting, incoordination, sleepiness or excitation, hypersalivaton, dilated pupils, low blood pressure, low body temperature, seizure, coma, death (rare)"
564,horse,TRUE,"Prolonged depression, vomiting, incoordination, sleepiness or excitation, hypersalivaton, dilated pupils, low blood pressure, low body temperature, seizure, coma, death (rare)"
565,cat,FALSE,null
565,dog,FALSE,null
565,horse,TRUE,null
566,cat,FALSE,null
566,dog,FALSE,null
566,horse,TRUE,null
567,cat,FALSE,null
567,dog,FALSE,null
567,horse,TRUE,null
568,cat,FALSE,null
568,dog,FALSE,null
568,horse,TRUE,null
569,cat,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing."
569,dog,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing."
569,horse,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing."
570,cat,TRUE,"Vomiting, diarrhea, lethargy, panting, coma (rare); dermal - redness, skin ulcers."
570,dog,TRUE,"Vomiting, diarrhea, lethargy, panting, coma (rare); dermal - redness, skin ulcers."
570,horse,TRUE,"Vomiting, diarrhea, lethargy, panting, coma (rare); dermal - redness, skin ulcers."
571,cat,TRUE,"Contact dermatitis, vomiting, diarrhea, anorexia, allergic reactions. Long term use can lead to bleeding tendencies."
571,dog,TRUE,"Contact dermatitis, vomiting, diarrhea, anorexia, allergic reactions. Long term use can lead to bleeding tendencies."
571,horse,TRUE,"Contact dermatitis, vomiting, diarrhea, anorexia, allergic reactions. Long term use can lead to bleeding tendencies."
572,cat,TRUE,"oral irritation, bloody vomiting, diarrhea, shock, multi-organ damage, bone marrow suppression."
572,dog,TRUE,"oral irritation, bloody vomiting, diarrhea, shock, multi-organ damage, bone marrow suppression."
572,horse,TRUE,"oral irritation, bloody vomiting, diarrhea, shock, multi-organ damage, bone marrow suppression."
573,cat,FALSE,"Mild vomiting, diarrhea."
573,dog,FALSE,"Mild vomiting, diarrhea."
573,horse,FALSE,"Mild vomiting, diarrhea."
574,cat,TRUE,"Vomiting, change in urine color (red)"
574,dog,TRUE,"Vomiting, change in urine color (red)"
574,horse,TRUE,"Vomiting, change in urine color (red)"
575,cat,FALSE,null
575,dog,FALSE,null
575,horse,TRUE,null
576,cat,FALSE,null
576,dog,FALSE,null
576,horse,TRUE,null
577,cat,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing."
577,dog,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing."
577,horse,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing."
578,cat,FALSE,null
578,dog,FALSE,null
578,horse,TRUE,null
579,cat,FALSE,null
579,dog,FALSE,null
579,horse,TRUE,null
580,cat,FALSE,null
580,dog,FALSE,null
580,horse,TRUE,null
581,cat,TRUE,"Vomiting, diarrhea, depression, anorexia, hypersalivation"
581,dog,TRUE,"Vomiting, diarrhea, depression, anorexia, hypersalivation"
581,horse,TRUE,"Vomiting, diarrhea, depression, anorexia, hypersalivation"
582,cat,TRUE,"Vomiting, profound depression, weakness, anorexia, and diarrhea are common; may be followed by seizures, difficulty breathing, rapid, weak pulse, dilated pupils, kidney or liver failure, coma, respiratory paralysis and death"
582,dog,TRUE,"Vomiting, profound depression, weakness, anorexia, and diarrhea are common; may be followed by seizures, difficulty breathing, rapid, weak pulse, dilated pupils, kidney or liver failure, coma, respiratory paralysis and death"
582,horse,TRUE,"Vomiting, profound depression, weakness, anorexia, and diarrhea are common; may be followed by seizures, difficulty breathing, rapid, weak pulse, dilated pupils, kidney or liver failure, coma, respiratory paralysis and death"
583,cat,FALSE,null
583,dog,FALSE,null
583,horse,TRUE,null
584,cat,FALSE,null
584,dog,FALSE,null
584,horse,TRUE,null
585,cat,FALSE,null
585,dog,FALSE,null
585,horse,TRUE,null
586,cat,FALSE,null
586,dog,FALSE,null
586,horse,TRUE,null
587,cat,TRUE,"Gastrointestinal disorders, cardiovascular collapse, dyspnea, bradycardia, erratic behavior, (hallucinogenic in humans). Vomiting, diarrhea, low blood pressure (rare)."
587,dog,TRUE,"Gastrointestinal disorders, cardiovascular collapse, dyspnea, bradycardia, erratic behavior, (hallucinogenic in humans). Vomiting, diarrhea, low blood pressure (rare)."
587,horse,TRUE,"Gastrointestinal disorders, cardiovascular collapse, dyspnea, bradycardia, erratic behavior, (hallucinogenic in humans). Vomiting, diarrhea, low blood pressure (rare)."
588,cat,FALSE,null
588,dog,FALSE,null
588,horse,TRUE,null
589,cat,TRUE,"Vomiting, diarrhea, anorexia, depression, irregular heart beat, death"
589,dog,TRUE,"Vomiting, diarrhea, anorexia, depression, irregular heart beat, death"
589,horse,TRUE,"Vomiting, diarrhea, anorexia, depression, irregular heart beat, death"
590,cat,FALSE,null
590,dog,FALSE,null
590,horse,FALSE,null
591,cat,TRUE,"Access to ornamental plants or pruned foliage most common in poisonings. Ricin is a highly toxic component that inhibits protein synthesis; ingestion of as little as one ounce of seeds can be lethal. Signs typically develop 12 to 48 hours after ingestion, and include loss of appetite, excessive thirst, weakness, colic, trembling, sweating, loss of coordination, difficulty breathing, progressive central nervous system depression, and fever. As syndrome progresses, bloody diarrhea may occur, and convulsions and coma can precede death."
591,dog,TRUE,"Access to ornamental plants or pruned foliage most common in poisonings. Ricin is a highly toxic component that inhibits protein synthesis; ingestion of as little as one ounce of seeds can be lethal. Signs typically develop 12 to 48 hours after ingestion, and include loss of appetite, excessive thirst, weakness, colic, trembling, sweating, loss of coordination, difficulty breathing, progressive central nervous system depression, and fever. As syndrome progresses, bloody diarrhea may occur, and convulsions and coma can precede death."
591,horse,TRUE,"Access to ornamental plants or pruned foliage most common in poisonings. Ricin is a highly toxic component that inhibits protein synthesis; ingestion of as little as one ounce of seeds can be lethal. Signs typically develop 12 to 48 hours after ingestion, and include loss of appetite, excessive thirst, weakness, colic, trembling, sweating, loss of coordination, difficulty breathing, progressive central nervous system depression, and fever. As syndrome progresses, bloody diarrhea may occur, and convulsions and coma can precede death."
592,cat,TRUE,"Gastrointestinal upset, agitation, tremors, disorientation, ataxia, anorexia. Seeds may cause hallucination, may cause diarrhea."
592,dog,TRUE,"Gastrointestinal upset, agitation, tremors, disorientation, ataxia, anorexia. Seeds may cause hallucination, may cause diarrhea."
592,horse,TRUE,"Gastrointestinal upset, agitation, tremors, disorientation, ataxia, anorexia. Seeds may cause hallucination, may cause diarrhea."
593,cat,TRUE,"Tremors, seizures (for several days), diarrhea, vomiting, hypersalivation, lethargy, incoordination, coughing"
593,dog,TRUE,"Tremors, seizures (for several days), diarrhea, vomiting, hypersalivation, lethargy, incoordination, coughing"
593,horse,TRUE,"Tremors, seizures (for several days), diarrhea, vomiting, hypersalivation, lethargy, incoordination, coughing"
594,cat,FALSE,null
594,dog,FALSE,null
594,horse,TRUE,null
595,cat,FALSE,null
595,dog,FALSE,null
595,horse,TRUE,null
596,cat,FALSE,null
596,dog,FALSE,null
596,horse,TRUE,null
597,cat,FALSE,null
597,dog,FALSE,null
597,horse,TRUE,null
598,cat,FALSE,null
598,dog,FALSE,null
598,horse,FALSE,null
599,cat,FALSE,null
599,dog,FALSE,null
599,horse,TRUE,null
600,cat,TRUE,null
600,dog,TRUE,null
600,horse,TRUE,null
601,cat,FALSE,null
601,dog,FALSE,null
601,horse,TRUE,null
602,cat,FALSE,null
602,dog,FALSE,null
602,horse,TRUE,null
603,cat,TRUE,"Vomiting, diarrhea, abnormal heart rhythm (rare)."
603,dog,TRUE,"Vomiting, diarrhea, abnormal heart rhythm (rare)."
603,horse,TRUE,"Vomiting, diarrhea, abnormal heart rhythm (rare)."
604,cat,FALSE,null
604,dog,FALSE,null
604,horse,TRUE,null
605,cat,FALSE,null
605,dog,FALSE,null
605,horse,TRUE,null
606,cat,TRUE,"Oral irritation, intense burning and irritation of the mouth, lips, tongue, excessive drooling, vomiting, difficulty in swallowing."
606,dog,TRUE,"Oral irritation, intense burning and irritation of the mouth, lips, tongue, excessive drooling, vomiting, difficulty in swallowing."
606,horse,TRUE,"Oral irritation, intense burning and irritation of the mouth, lips, tongue, excessive drooling, vomiting, difficulty in swallowing."
607,cat,TRUE,"Vomiting, diarrhea, abnormal heart rhythm (rare)."
607,dog,TRUE,"Vomiting, diarrhea, abnormal heart rhythm (rare)."
607,horse,TRUE,"Vomiting, diarrhea, abnormal heart rhythm (rare)."
608,cat,TRUE,"Nausea, vomiting, diarrhea."
608,dog,TRUE,"Nausea, vomiting, diarrhea."
608,horse,TRUE,"Nausea, vomiting, diarrhea."
609,cat,FALSE,null
609,dog,FALSE,null
609,horse,FALSE,null
610,cat,FALSE,null
610,dog,FALSE,null
610,horse,FALSE,null
